Date,Open,High,Low,Close,Adj Close,Volume
2011-01-07,15.214057444444443,15.30925611111111,15.13443911111111,15.246352888888888,15.246352888888888,84363033
2011-01-10,15.271951555555555,15.360951333333333,15.191447666666667,15.301230555555556,15.301230555555556,63404769
2011-01-11,15.328517222222224,15.46005211111111,15.26104788888889,15.405035999999999,15.405035999999999,57787794
2011-01-12,15.444886555555557,15.550352444444444,15.342990666666667,15.467800666666667,15.467800666666667,65552790
2011-01-13,15.50446877777778,15.593662333333334,15.379631111111113,15.504524111111111,15.504524111111111,53560006
2011-01-14,15.569973222222224,15.658640999999998,15.383035,15.491766444444444,15.491766444444444,94978674
2011-01-18,15.549964888888887,15.650615444444444,15.362749888888889,15.483104444444443,15.483104444444443,145222296
2011-01-19,15.52364688888889,15.655845888888889,15.340665999999999,15.493897333333333,15.493897333333333,136754676
2011-01-20,15.526358888888886,15.664535555555554,15.342077444444445,15.492873444444447,15.492873444444447,220254485
2011-01-21,15.528904888888889,15.664618555555554,15.339559111111113,15.493150222222223,15.493150222222223,357511035
2011-01-24,15.533526444444444,15.653798000000002,15.291627666666667,15.42897411111111,15.42897411111111,184657557
2011-01-25,15.471370555555556,15.549964999999998,15.209380444444443,15.320298111111113,15.320298111111113,146418764
2011-01-26,15.367233111111112,15.468022222222222,15.135905888888889,15.262985222222223,15.262985222222223,81829572
2011-01-27,15.308536444444444,15.413393666666666,15.092291555555555,15.222110666666667,15.222110666666667,81070738
2011-01-28,15.225237555555557,15.329596555555554,15.077817999999999,15.217461444444446,15.217461444444446,169878368
2011-01-31,15.232377444444445,15.326690777777777,15.092706666666666,15.217184666666665,15.217184666666665,112616538
2011-02-01,15.237801555555556,15.320325666666665,15.100150888888887,15.201631777777777,15.201631777777777,110223602
2011-02-02,15.222857555555557,15.31241088888889,15.09802,15.206834444444446,15.206834444444446,70691981
2011-02-03,15.220034777777776,15.311719000000002,15.095501666666665,15.206031888888889,15.206031888888889,60028160
2011-02-04,15.205727333333336,15.303804222222222,15.128157,15.248788222222222,15.248788222222222,62264511
2011-02-07,15.233927222222222,15.360618999999998,15.176448222222222,15.315593333333332,15.315593333333332,72253814
2011-02-08,15.286092777777778,15.4057,15.223300333333334,15.362943555555555,15.362943555555555,68050116
2011-02-09,15.33125688888889,15.449286555555554,15.26638888888889,15.396567555555556,15.396567555555556,73976246
2011-02-10,15.375950555555555,15.490935999999998,15.310584333333331,15.43550488888889,15.43550488888889,93725996
2011-02-11,15.406668666666668,15.534688666666666,15.348414777777776,15.475023444444446,15.475023444444446,103984303
