Date,Open,High,Low,Close,Adj Close,Volume
2011-01-07,12.017698444444443,12.095079222222223,11.943571555555556,12.059126999999998,10.222277444444444,311931200
2011-01-10,12.098055555555556,12.167380777777778,12.021349333333333,12.134166666666665,10.285887222222222,448560000
2011-01-11,12.086468222222221,12.216031555555555,12.012817555555555,12.171309444444445,10.31737211111111,444108000
2011-01-12,12.161071333333332,12.27261888888889,12.042103333333335,12.19051588888889,10.333653333333334,302590400
2011-01-13,12.167857,12.284722111111112,12.031071555555554,12.186349222222223,10.330121,296780400
2011-01-14,12.166984,12.278888777777777,12.010158888888888,12.149047555555555,10.298501444444444,308840000
2011-01-18,12.119523777777777,12.255952333333333,11.968690555555556,12.129206333333334,10.281682333333334,1880998000
2011-01-19,12.08559522222222,12.24198411111111,11.949246111111112,12.128253888888887,10.280874555555556,1135612800
2011-01-20,12.084444333333332,12.246627,11.947262,12.125992,10.278957555555557,764789200
2011-01-21,12.078968111111111,12.238888888888887,11.943214444444443,12.116190444444445,10.270649333333333,754401200
2011-01-24,12.072142777777778,12.222698444444443,11.899920777777778,12.067063444444445,10.229005555555554,574683200
2011-01-25,12.097063444444444,12.203968333333334,11.932857333333333,12.061785666666667,10.224531777777777,546868000
2011-01-26,12.069087333333332,12.192262,11.94912711111111,12.086349111111112,10.245353222222223,506875600
2011-01-27,12.100912777777777,12.219841333333333,12.002420777777779,12.132539555555557,10.284508444444445,285026000
2011-01-28,12.140714333333333,12.256984222222222,12.049722333333333,12.198888777777778,10.34075111111111,592057200
2011-01-31,12.207261888888889,12.293690555555555,12.116349333333334,12.234801444444445,10.371193777777776,377246800
2011-02-01,12.253134888888889,12.340555555555556,12.168214333333331,12.276388777777775,10.406446777777777,426633200
2011-02-02,12.295674666666667,12.379920666666667,12.210476222222221,12.321428444444443,10.444625666666665,258955200
2011-02-03,12.340952444444445,12.436706444444445,12.258254,12.38075388888889,10.494914444444444,393797600
2011-02-04,12.393412777777778,12.498611222222223,12.315674555555555,12.453928555555557,10.556942888888889,321840400
2011-02-07,12.468611222222222,12.569087333333334,12.392023777777778,12.52349211111111,10.615910444444445,485021600
2011-02-08,12.530079444444445,12.623968222222222,12.454444444444444,12.57964288888889,10.663508333333333,381040800
2011-02-09,12.588571444444446,12.682380888888888,12.509999999999998,12.641468222222223,10.715915777777777,482745200
2011-02-10,12.656031777777777,12.764365,12.597103222222222,12.719603222222222,10.782149111111112,928550000
2011-02-11,12.710039777777776,12.818214222222222,12.648730222222222,12.766428666666666,10.82184188888889,367572800
2011-02-14,12.752976222222221,12.84301588888889,12.656190555555556,12.761190555555554,10.817401555555556,310416400
2011-02-15,12.70722222222222,12.802857111111111,12.598928666666668,12.695357222222222,10.761596222222222,284174800
2011-02-16,12.642063555555556,12.74587288888889,12.534404777777777,12.633690555555555,10.709322777777778,481157600
2011-02-17,12.589008,12.686944333333333,12.496190555555554,12.587420666666667,10.670100777777778,530583200
2011-02-18,12.551349222222221,12.649761888888888,12.461508,12.552936555555554,10.64086911111111,816057200
2011-02-22,12.529325444444444,12.632182555555556,12.439325444444442,12.529246111111112,10.620787555555555,872555600
2011-02-23,12.514563555555554,12.615317555555556,12.400158777777778,12.487222333333333,10.585165222222223,671854400
2011-02-24,12.471547666666666,12.573452444444445,12.352142888888888,12.443531777777777,10.548129777777778,499900800
2011-02-25,12.471309555555557,12.571547666666667,12.349761999999998,12.448531777777777,10.552368,380018800
2011-02-28,12.476706444444444,12.574682555555555,12.382420777777776,12.485992111111111,10.584122666666666,403074000
2011-03-01,12.553095333333333,12.639246111111111,12.436349333333332,12.552460444444444,10.640466333333334,456136800
2011-03-02,12.617142888888889,12.689881111111111,12.490476333333334,12.604603222222222,10.684666666666667,602590800
2011-03-03,12.659484111111112,12.728016,12.53900811111111,12.642658777777777,10.716925666666667,500788400
2011-03-04,12.674801555555556,12.733333444444446,12.539404888888889,12.636746,10.711913777777777,453266800
2011-03-07,12.651349111111111,12.722500111111112,12.515119222222221,12.631904666666665,10.707809666666668,546123200
2011-03-08,12.64226177777778,12.725515999999999,12.529524000000002,12.648769777777778,10.722105777777777,356316800
2011-03-09,12.611071333333335,12.699682666666668,12.496587555555557,12.622222222222224,10.699602,453306000
2011-03-10,12.550793555555556,12.633055666666667,12.37888911111111,12.504960222222223,10.600201666666667,507539200
2011-03-11,12.458571333333332,12.550992222222224,12.271389111111112,12.404325333333333,10.514895333333333,471080400
2011-03-14,12.362261777777778,12.457857222222223,12.186825555555554,12.30634911111111,10.431842888888887,435957200
2011-03-15,12.287182444444445,12.387777777777778,12.119404888888889,12.241031666666666,10.376474222222221,721081200
2011-03-16,12.239047555555555,12.339603222222223,12.073928666666667,12.196309444444445,10.338564333333334,1162011200
2011-03-17,12.2,12.301706333333334,12.038412777777777,12.166626999999998,10.313402777777776,659422400
2011-03-18,12.186190555555555,12.276627,12.014047666666666,12.13876988888889,10.289789111111112,753214000
2011-03-21,12.165912777777777,12.259087222222222,11.997023777777777,12.130754000000001,10.282994222222221,409402000
2011-03-22,12.209762,12.284801555555555,12.038055444444446,12.15063488888889,10.299846777777779,325922800
2011-03-23,12.232222333333333,12.316388888888888,12.11662688888889,12.23376988888889,10.370318444444443,372996400
2011-03-24,12.28702388888889,12.36111111111111,12.183214111111111,12.289285666666666,10.41737777777778,404712000
2011-03-25,12.323650888888888,12.40714288888889,12.246944333333333,12.360079333333333,10.477388333333334,448910000
2011-03-28,12.383650888888887,12.454166777777779,12.27884911111111,12.380952333333333,10.495082444444444,309355200
2011-03-29,12.390595333333334,12.462023888888888,12.275912555555557,12.380912666666667,10.495048333333333,352900800
2011-03-30,12.381508,12.470079444444444,12.276111,12.379722111111112,10.494039777777779,329406000
2011-03-31,12.379008,12.461746111111111,12.269285555555557,12.35222211111111,10.470728222222222,274019200
2011-04-01,12.339444555555556,12.415595333333332,12.225674444444444,12.298809444444444,10.425451222222222,418661600
2011-04-04,12.286944555555557,12.35936511111111,12.160238,12.23777777777778,10.373715666666666,460084800
2011-04-05,12.232976222222222,12.298690444444444,12.09658722222222,12.157777777777778,10.305901444444444,482731200
2011-04-06,12.153015888888888,12.230634888888888,12.028174555555555,12.093373111111111,10.251307444444443,402539200
2011-04-07,12.10801588888889,12.176428555555555,11.974444333333333,12.04424611111111,10.209663666666666,373447200
2011-04-08,12.043293666666667,12.114563444444444,11.929841222222223,11.996071555555554,10.168826888888889,377535200
2011-04-11,11.99960311111111,12.071071333333332,11.883809555555555,11.941587444444444,10.122642111111112,398946800
2011-04-12,11.956388888888888,12.031309444444444,11.820952444444444,11.913651,10.098960555555557,425639200
2011-04-13,11.924166666666666,12.007817333333332,11.79940488888889,11.912936777777778,10.098355777777776,346220000
2011-04-14,11.945634888888888,12.028928444444443,11.821111333333333,11.930119333333332,10.112921222222223,301800800
2011-04-15,12.005476111111111,12.08837288888889,11.878928777777778,11.992182777777778,10.165531777777778,453605600
2011-04-18,12.070079333333332,12.160119,11.95940488888889,12.080317666666666,10.240241666666668,609898800
2011-04-19,12.16186511111111,12.244484,12.035397000000001,12.151825555555556,10.300857222222222,419378400
2011-04-20,12.230198444444445,12.308809444444444,12.093254222222223,12.207460444444443,10.348017111111112,700666400
2011-04-21,12.275396888888888,12.363372888888888,12.146666888888888,12.264325555555557,10.39622088888889,753810400
2011-04-25,12.328889,12.443968111111111,12.225516,12.354285888888889,10.472478333333333,266546000
2011-04-26,12.422698444444444,12.516349111111111,12.326071555555556,12.411547777777777,10.521018,338800000
2011-04-27,12.481785666666667,12.563611000000002,12.381269888888887,12.452579444444446,10.555799222222223,356213200
