Date,Open,High,Low,Close,Adj Close,Volume
2011-01-07,25.99872988888889,26.498412666666667,25.702063444444445,26.21777788888889,26.21777788888889,22155000
2011-01-10,26.249682333333332,26.694920555555555,25.944761888888888,26.425238222222223,26.425238222222223,43674400
2011-01-11,26.410317333333335,26.852698333333333,26.123809666666666,26.620635,26.620635,32522700
2011-01-12,26.595396888888885,27.02825388888889,26.287460333333335,26.797460444444443,26.797460444444443,21098700
2011-01-13,26.764285888888892,27.163809333333333,26.377142888888887,26.908730333333335,26.908730333333335,29903300
2011-01-14,26.862539777777776,27.243650777777777,26.46142833333333,26.953016,26.953016,19575500
2011-01-18,26.867142777777776,27.18761911111111,26.412063222222223,26.89079388888889,26.89079388888889,18580800
2011-01-19,26.765079555555555,27.11698433333333,26.345238000000002,26.892222444444442,26.892222444444442,21740600
2011-01-20,26.75539722222222,27.094603333333332,26.298888777777776,26.799047777777776,26.799047777777776,38231200
2011-01-21,27.052381333333333,27.403174777777778,26.57793622222222,27.10666688888889,27.10666688888889,24908100
2011-01-24,27.38380977777778,27.79603188888889,26.893174333333334,27.527301666666666,27.527301666666666,26971700
2011-01-25,27.72714311111111,28.14000011111111,27.22158711111111,27.851111222222222,27.851111222222222,21464100
2011-01-26,28.07349211111111,28.50396822222222,27.587142555555555,28.200793777777776,28.200793777777776,59841600
2011-01-27,28.421269777777777,28.90777788888889,28.014920333333336,28.617619111111114,28.617619111111114,129042200
2011-01-28,28.836984111111107,29.348095222222224,28.459841,29.08428566666667,29.08428566666667,62805400
2011-01-31,29.360317555555557,29.928729999999998,29.03079355555555,29.657460222222223,29.657460222222223,41064100
2011-02-01,29.99206344444444,30.49952355555556,29.606983888888887,30.153968111111112,30.153968111111112,28660800
2011-02-02,30.481746,30.988412333333333,30.151587222222222,30.703174555555556,30.703174555555556,33358500
2011-02-03,30.642698555555555,31.18190444444444,30.353333444444445,30.88444422222222,30.88444422222222,21245700
2011-02-04,30.790000111111112,31.293015555555556,30.538412888888885,30.967301444444445,30.967301444444445,44262400
2011-02-07,30.966825444444446,31.532539111111117,30.75523811111111,31.23698377777778,31.23698377777778,25432400
2011-02-08,31.300952444444444,32.02095177777778,31.11269833333333,31.786983666666668,31.786983666666668,17367700
2011-02-09,31.852698555555556,32.51269788888889,31.585079555555556,32.25571377777778,32.25571377777778,28954100
2011-02-10,32.355238,33.01380922222222,32.007619222222225,32.67206300000001,32.67206300000001,21756700
2011-02-11,32.718888666666665,33.34396811111112,32.35714266666667,32.919047222222225,32.919047222222225,46299400
2011-02-14,32.95682511111111,33.59095211111111,32.57190466666667,33.196666444444446,33.196666444444446,78523900
2011-02-15,33.06984077777778,33.765873000000006,32.64444433333333,33.25968233333334,33.25968233333334,48073900
2011-02-16,33.04222144444444,33.669365,32.45555533333333,33.08365066666667,33.08365066666667,45555300
2011-02-17,32.90777711111111,33.53269833333334,32.29634911111111,32.95634911111111,32.95634911111111,39449200
2011-02-18,32.755237333333326,33.30873033333333,32.09206344444445,32.66063511111111,32.66063511111111,32113200
2011-02-22,32.40872933333333,32.78111122222222,31.590952555555557,32.011746333333335,32.011746333333335,55374200
2011-02-23,31.81682466666667,32.19079355555555,30.99952377777778,31.43777811111111,31.43777811111111,68933200
2011-02-24,31.21825333333333,31.597301333333334,30.45047622222222,30.906190888888887,30.906190888888887,31628800
2011-02-25,30.752062999999996,31.04634888888889,29.91539711111111,30.39412711111111,30.39412711111111,29468600
2011-02-28,30.21190433333333,30.616349111111113,29.476667000000003,30.000635000000003,30.000635000000003,40524400
2011-03-01,30.043015555555556,30.385872666666664,29.215397111111113,29.77523811111111,29.77523811111111,39839100
2011-03-02,29.79936488888889,30.13746,29.04031777777778,29.52523811111111,29.52523811111111,33028800
2011-03-03,29.52619022222222,29.868412333333335,28.736190555555552,29.173015888888887,29.173015888888887,35263200
2011-03-04,29.152380888888885,29.650158444444443,28.384444444444444,28.975873000000004,28.975873000000004,44178400
